category,count,run,runtime_ns,alloc_ns,total_runtime_ns
baseline,3000,14,1250,0,1250
baseline,3000,15,1163,0,1163
baseline,3000,16,1187,0,1187
baseline,3000,17,3256,0,3256
baseline,3000,18,12093,0,12093
baseline,3000,19,5498,0,5498
baseline,3000,20,4807,0,4807
baseline,3000,21,1388,0,1388
baseline,3000,22,5380,0,5380
baseline,3000,23,5185,0,5185
baseline,3000,24,5387,0,5387
baseline,3000,25,1252,0,1252
baseline,3000,26,4139,0,4139
baseline,3000,27,1343,0,1343
baseline,3000,28,1215,0,1215
baseline,3000,29,4746,0,4746
baseline,3000,30,11837,0,11837
baseline,3000,31,5566,0,5566
baseline,3000,32,5050,0,5050
baseline,3000,33,5040,0,5040
baseline,3000,34,7620,0,7620
baseline,3000,35,5556,0,5556
baseline,3000,36,5042,0,5042
baseline,3000,37,1275,0,1275
baseline,3000,38,12976,0,12976
baseline,3000,39,5026,0,5026
baseline,3000,40,5052,0,5052
baseline,3500,1,1393,0,1393
baseline,3500,2,1378,0,1378
baseline,3500,3,5733,0,5733
baseline,3500,4,6069,0,6069
baseline,3500,5,6142,0,6142
baseline,3500,6,3611,0,3611
baseline,3500,7,1380,0,1380
baseline,3500,8,6583,0,6583
baseline,3500,9,1667,0,1667
baseline,3500,10,3828,0,3828
baseline,3500,11,4513,0,4513
baseline,3500,12,2681,0,2681
baseline,3500,13,6083,0,6083
baseline,3500,14,15354,0,15354
baseline,3500,15,1657,0,1657
baseline,3500,16,1484,0,1484
baseline,3500,17,1924,0,1924
baseline,3500,18,1685,0,1685
baseline,3500,19,1546,0,1546
baseline,3500,20,6336,0,6336
baseline,3500,21,1336,0,1336
baseline,3500,22,6177,0,6177
baseline,3500,23,5912,0,5912
baseline,3500,24,17591,0,17591
baseline,3500,25,5992,0,5992
baseline,3500,26,5857,0,5857
baseline,3500,27,1610,0,1610
baseline,3500,28,5709,0,5709
baseline,3500,29,5744,0,5744
baseline,3500,30,2290,0,2290
baseline,3500,31,1528,0,1528
baseline,3500,32,7804,0,7804
baseline,3500,33,6309,0,6309
baseline,3500,34,6374,0,6374
baseline,3500,35,6066,0,6066
baseline,3500,36,1597,0,1597
baseline,3500,37,5019,0,5019
baseline,3500,38,5278,0,5278
baseline,3500,39,5371,0,5371
baseline,3500,40,6006,0,6006
baseline,4000,1,1752,0,1752
baseline,4000,2,6050,0,6050
baseline,4000,3,5982,0,5982
baseline,4000,4,6067,0,6067
baseline,4000,5,13488,0,13488
baseline,4000,6,17060,0,17060
baseline,4000,7,5861,0,5861
baseline,4000,8,1639,0,1639
baseline,4000,9,2261,0,2261
baseline,4000,10,5918,0,5918
baseline,4000,11,6119,0,6119
baseline,4000,12,5238,0,5238
baseline,4000,13,1836,0,1836
baseline,4000,14,7322,0,7322
baseline,4000,15,6314,0,6314
baseline,4000,16,5017,0,5017
baseline,4000,17,4798,0,4798
baseline,4000,18,4916,0,4916
baseline,4000,19,12653,0,12653
baseline,4000,20,5234,0,5234
baseline,4000,21,4429,0,4429
baseline,4000,22,6883,0,6883
baseline,4000,23,6679,0,6679
baseline,4000,24,5832,0,5832
baseline,4000,25,5800,0,5800
baseline,4000,26,1780,0,1780
baseline,4000,27,4957,0,4957
baseline,4000,28,16557,0,16557
baseline,4000,29,1598,0,1598
baseline,4000,30,1561,0,1561
baseline,4000,31,14290,0,14290
baseline,4000,32,6856,0,6856
baseline,4000,33,2224,0,2224
baseline,4000,34,1504,0,1504
baseline,4000,35,5023,0,5023
baseline,4000,36,6020,0,6020
baseline,4000,37,4451,0,4451
baseline,4000,38,6981,0,6981
baseline,4000,39,6063,0,6063
baseline,4000,40,2177,0,2177
baseline,4500,1,2513,0,2513
baseline,4500,2,1973,0,1973
baseline,4500,3,6994,0,6994
baseline,4500,4,7663,0,7663
baseline,4500,5,1795,0,1795
baseline,4500,6,2012,0,2012
baseline,4500,7,1952,0,1952
baseline,4500,8,6356,0,6356
baseline,4500,9,5211,0,5211
baseline,4500,10,5336,0,5336
baseline,4500,11,5097,0,5097
baseline,4500,12,6682,0,6682
baseline,4500,13,1757,0,1757
baseline,4500,14,6508,0,6508
baseline,4500,15,4779,0,4779
baseline,4500,16,5677,0,5677
baseline,4500,17,7137,0,7137
baseline,4500,18,3452,0,3452
baseline,4500,19,5734,0,5734
baseline,4500,20,2017,0,2017
baseline,4500,21,3979,0,3979
baseline,4500,22,5066,0,5066
baseline,4500,23,5322,0,5322
baseline,4500,24,14257,0,14257
baseline,4500,25,5697,0,5697
baseline,4500,26,5032,0,5032
baseline,4500,27,7153,0,7153
baseline,4500,28,19331,0,19331
baseline,4500,29,7158,0,7158
baseline,4500,30,2461,0,2461
baseline,4500,31,1767,0,1767
baseline,4500,32,1875,0,1875
baseline,4500,33,7080,0,7080
baseline,4500,34,5175,0,5175
baseline,4500,35,1794,0,1794
baseline,4500,36,6449,0,6449
baseline,4500,37,5363,0,5363
baseline,4500,38,4787,0,4787
baseline,4500,39,4693,0,4693
baseline,4500,40,4742,0,4742
baseline,5000,1,3664,0,3664
baseline,5000,2,6040,0,6040
baseline,5000,3,1956,0,1956
baseline,5000,4,6927,0,6927
baseline,5000,5,1973,0,1973
baseline,5000,6,6056,0,6056
baseline,5000,7,4422,0,4422
baseline,5000,8,13186,0,13186
baseline,5000,9,2266,0,2266
baseline,5000,10,6958,0,6958
baseline,5000,11,5314,0,5314
baseline,5000,12,4952,0,4952
baseline,5000,13,6014,0,6014
baseline,5000,14,6079,0,6079
baseline,5000,15,5531,0,5531
baseline,5000,16,2238,0,2238
baseline,5000,17,1988,0,1988
baseline,5000,18,5530,0,5530
baseline,5000,19,8518,0,8518
baseline,5000,20,1886,0,1886
baseline,5000,21,2160,0,2160
baseline,5000,22,4646,0,4646
baseline,5000,23,5640,0,5640
baseline,5000,24,8448,0,8448
baseline,5000,25,2922,0,2922
baseline,5000,26,4755,0,4755
baseline,5000,27,3498,0,3498
baseline,5000,28,4575,0,4575
baseline,5000,29,6947,0,6947
baseline,5000,30,1938,0,1938
baseline,5000,31,7034,0,7034
baseline,5000,32,5306,0,5306
baseline,5000,33,7038,0,7038
baseline,5000,34,2180,0,2180
baseline,5000,35,9741,0,9741
baseline,5000,36,1887,0,1887
baseline,5000,37,5918,0,5918
baseline,5000,38,2671,0,2671
baseline,5000,39,2226,0,2226
baseline,5000,40,7472,0,7472
empty,0,1,119,0,119
empty,0,2,357,0,357
empty,0,3,361,0,361
empty,0,4,209,0,209
empty,0,5,352,0,352
empty,0,6,194,0,194
empty,0,7,478,0,478
empty,0,8,300,0,300
empty,0,9,183,0,183
empty,0,10,347,0,347
empty,0,11,279,0,279
empty,0,12,191,0,191
empty,0,13,550,0,550
empty,0,14,44,0,44
empty,0,15,61,0,61
empty,0,16,233,0,233
empty,0,17,137,0,137
empty,0,18,339,0,339
empty,0,19,324,0,324
empty,0,20,198,0,198
empty,0,21,208,0,208
empty,0,22,178,0,178
empty,0,23,200,0,200
empty,0,24,232,0,232
empty,0,25,242,0,242
empty,0,26,221,0,221
empty,0,27,463,0,463
empty,0,28,217,0,217
empty,0,29,435,0,435
empty,0,30,295,0,295
empty,0,31,257,0,257
empty,0,32,196,0,196
empty,0,33,441,0,441
empty,0,34,333,0,333
empty,0,35,314,0,314
empty,0,36,197,0,197
empty,0,37,201,0,201
empty,0,38,219,0,219
empty,0,39,489,0,489
empty,0,40,230,0,230
empty,500,1,44,0,44
empty,500,2,201,0,201
empty,500,3,325,0,325
empty,500,4,443,0,443
empty,500,5,297,0,297
empty,500,6,223,0,223
empty,500,7,194,0,194
empty,500,8,340,0,340
empty,500,9,424,0,424
empty,500,10,193,0,193
empty,500,11,192,0,192
empty,500,12,212,0,212
empty,500,13,178,0,178
empty,500,14,174,0,174
empty,500,15,199,0,199
empty,500,16,178,0,178
empty,500,17,203,0,203
empty,500,18,238,0,238
empty,500,19,211,0,211
empty,500,20,220,0,220
empty,500,21,320,0,320
empty,500,22,305,0,305
empty,500,23,287,0,287
empty,500,24,244,0,244
empty,500,25,268,0,268
empty,500,26,184,0,184
empty,500,27,174,0,174
empty,500,28,473,0,473
empty,500,29,95,0,95
empty,500,30,216,0,216
empty,500,31,173,0,173
empty,500,32,182,0,182
empty,500,33,192,0,192
empty,500,34,185,0,185
empty,500,35,229,0,229
empty,500,36,198,0,198
empty,500,37,197,0,197
empty,500,38,212,0,212
empty,500,39,168,0,168
empty,500,40,212,0,212
empty,1000,1,42,0,42
empty,1000,2,206,0,206
empty,1000,3,47,0,47
empty,1000,4,42,0,42
empty,1000,5,176,0,176
empty,1000,6,201,0,201
empty,1000,7,168,0,168
empty,1000,8,246,0,246
empty,1000,9,186,0,186
empty,1000,10,348,0,348
empty,1000,11,192,0,192
empty,1000,12,230,0,230
empty,1000,13,170,0,170
empty,1000,14,181,0,181
empty,1000,15,177,0,177
empty,1000,16,345,0,345
empty,1000,17,355,0,355
empty,1000,18,218,0,218
empty,1000,19,129,0,129
empty,1000,20,213,0,213
empty,1000,21,320,0,320
empty,1000,22,210,0,210
empty,1000,23,196,0,196
empty,1000,24,183,0,183
empty,1000,25,259,0,259
empty,1000,26,321,0,321
empty,1000,27,329,0,329
empty,1000,28,412,0,412
empty,1000,29,471,0,471
empty,1000,30,131,0,131
empty,1000,31,200,0,200
empty,1000,32,216,0,216
empty,1000,33,207,0,207
empty,1000,34,460,0,460
empty,1000,35,438,0,438
empty,1000,36,195,0,195
empty,1000,37,199,0,199
empty,1000,38,213,0,213
empty,1000,39,316,0,316
empty,1000,40,468,0,468
empty,1500,1,31,0,31
empty,1500,2,450,0,450
empty,1500,3,183,0,183
empty,1500,4,124,0,124
empty,1500,5,459,0,459
empty,1500,6,314,0,314
empty,1500,7,178,0,178
empty,1500,8,445,0,445
empty,1500,9,321,0,321
empty,1500,10,517,0,517
empty,1500,11,261,0,261
empty,1500,12,217,0,217
empty,1500,13,356,0,356
empty,1500,14,324,0,324
empty,1500,15,437,0,437
empty,1500,16,412,0,412
empty,1500,17,134,0,134
empty,1500,18,176,0,176
empty,1500,19,373,0,373
empty,1500,20,470,0,470
empty,1500,21,452,0,452
empty,1500,22,206,0,206
empty,1500,23,206,0,206
empty,1500,24,202,0,202
empty,1500,25,279,0,279
empty,1500,26,193,0,193
empty,1500,27,325,0,325
empty,1500,28,211,0,211
empty,1500,29,170,0,170
empty,1500,30,216,0,216
empty,1500,31,194,0,194
empty,1500,32,79,0,79
empty,1500,33,62,0,62
empty,1500,34,225,0,225
empty,1500,35,209,0,209
empty,1500,36,217,0,217
empty,1500,37,406,0,406
empty,1500,38,254,0,254
empty,1500,39,306,0,306
empty,1500,40,211,0,211
empty,2000,1,110,0,110
empty,2000,2,341,0,341
empty,2000,3,200,0,200
empty,2000,4,212,0,212
empty,2000,5,194,0,194
empty,2000,6,245,0,245
empty,2000,7,410,0,410
empty,2000,8,296,0,296
empty,2000,9,182,0,182
empty,2000,10,201,0,201
empty,2000,11,438,0,438
empty,2000,12,334,0,334
empty,2000,13,190,0,190
empty,2000,14,346,0,346
empty,2000,15,364,0,364
empty,2000,16,349,0,349
empty,2000,17,169,0,169
empty,2000,18,214,0,214
empty,2000,19,392,0,392
empty,2000,20,453,0,453
empty,2000,21,291,0,291
empty,2000,22,292,0,292
empty,2000,23,414,0,414
empty,2000,24,11308,0,11308
empty,2000,25,232,0,232
empty,2000,26,237,0,237
empty,2000,27,212,0,212
empty,2000,28,208,0,208
empty,2000,29,201,0,201
empty,2000,30,199,0,199
empty,2000,31,237,0,237
empty,2000,32,425,0,425
empty,2000,33,199,0,199
empty,2000,34,280,0,280
empty,2000,35,198,0,198
empty,2000,36,222,0,222
empty,2000,37,364,0,364
empty,2000,38,325,0,325
empty,2000,39,232,0,232
empty,2000,40,201,0,201
empty,2500,1,62,0,62
empty,2500,2,217,0,217
empty,2500,3,170,0,170
empty,2500,4,215,0,215
empty,2500,5,256,0,256
empty,2500,6,316,0,316
empty,2500,7,195,0,195
empty,2500,8,202,0,202
empty,2500,9,170,0,170
empty,2500,10,233,0,233
empty,2500,11,189,0,189
empty,2500,12,157,0,157
empty,2500,13,198,0,198
empty,2500,14,244,0,244
empty,2500,15,178,0,178
empty,2500,16,212,0,212
empty,2500,17,171,0,171
empty,2500,18,217,0,217
empty,2500,19,107,0,107
empty,2500,20,45,0,45
empty,2500,21,109,0,109
empty,2500,22,180,0,180
empty,2500,23,185,0,185
empty,2500,24,211,0,211
empty,2500,25,218,0,218
empty,2500,26,208,0,208
empty,2500,27,169,0,169
empty,2500,28,210,0,210
empty,2500,29,195,0,195
empty,2500,30,250,0,250
empty,2500,31,148,0,148
empty,2500,32,221,0,221
empty,2500,33,230,0,230
empty,2500,34,318,0,318
empty,2500,35,200,0,200
empty,2500,36,201,0,201
empty,2500,37,172,0,172
empty,2500,38,200,0,200
empty,2500,39,169,0,169
empty,2500,40,188,0,188
empty,3000,1,39,0,39
empty,3000,2,423,0,423
empty,3000,3,335,0,335
empty,3000,4,225,0,225
empty,3000,5,251,0,251
empty,3000,6,192,0,192
empty,3000,7,156,0,156
empty,3000,8,203,0,203
empty,3000,9,287,0,287
empty,3000,10,193,0,193
empty,3000,11,195,0,195
empty,3000,12,219,0,219
empty,3000,13,170,0,170
empty,3000,14,182,0,182
empty,3000,15,173,0,173
empty,3000,16,206,0,206
empty,3000,17,170,0,170
empty,3000,18,342,0,342
empty,3000,19,200,0,200
empty,3000,20,340,0,340
empty,3000,21,175,0,175
empty,3000,22,223,0,223
empty,3000,23,208,0,208
empty,3000,24,423,0,423
empty,3000,25,242,0,242
empty,3000,26,232,0,232
empty,3000,27,250,0,250
empty,3000,28,332,0,332
empty,3000,29,460,0,460
empty,3000,30,240,0,240
empty,3000,31,313,0,313
empty,3000,32,156,0,156
empty,3000,33,185,0,185
empty,3000,34,284,0,284
empty,3000,35,248,0,248
empty,3000,36,199,0,199
empty,3000,37,200,0,200
empty,3000,38,337,0,337
empty,3000,39,169,0,169
empty,3000,40,431,0,431
empty,3500,1,58,0,58
empty,3500,2,325,0,325
empty,3500,3,314,0,314
empty,3500,4,280,0,280
empty,3500,5,395,0,395
empty,3500,6,199,0,199
empty,3500,7,202,0,202
empty,3500,8,68,0,68
empty,3500,9,120,0,120
empty,3500,10,416,0,416
empty,3500,11,226,0,226
empty,3500,12,491,0,491
empty,3500,13,221,0,221
empty,3500,14,196,0,196
empty,3500,15,339,0,339
empty,3500,16,186,0,186
empty,3500,17,227,0,227
empty,3500,18,302,0,302
empty,3500,19,141,0,141
empty,3500,20,195,0,195
empty,3500,21,201,0,201
empty,3500,22,212,0,212
empty,3500,23,268,0,268
empty,3500,24,247,0,247
empty,3500,25,199,0,199
empty,3500,26,294,0,294
empty,3500,27,421,0,421
empty,3500,28,279,0,279
empty,3500,29,304,0,304
empty,3500,30,312,0,312
empty,3500,31,234,0,234
empty,3500,32,255,0,255
empty,3500,33,199,0,199
empty,3500,34,256,0,256
empty,3500,35,57,0,57
empty,3500,36,329,0,329
empty,3500,37,339,0,339
empty,3500,38,329,0,329
empty,3500,39,227,0,227
empty,3500,40,310,0,310
empty,4000,1,48,0,48
empty,4000,2,220,0,220
empty,4000,3,128,0,128
empty,4000,4,206,0,206
empty,4000,5,412,0,412
empty,4000,6,279,0,279
empty,4000,7,231,0,231
empty,4000,8,183,0,183
empty,4000,9,186,0,186
empty,4000,10,443,0,443
empty,4000,11,212,0,212
empty,4000,12,226,0,226
empty,4000,13,315,0,315
empty,4000,14,204,0,204
empty,4000,15,173,0,173
empty,4000,16,339,0,339
empty,4000,17,436,0,436
empty,4000,18,207,0,207
empty,4000,19,296,0,296
empty,4000,20,218,0,218
empty,4000,21,237,0,237
empty,4000,22,359,0,359
empty,4000,23,203,0,203
empty,4000,24,204,0,204
empty,4000,25,172,0,172
empty,4000,26,214,0,214
empty,4000,27,181,0,181
empty,4000,28,188,0,188
empty,4000,29,196,0,196
empty,4000,30,220,0,220
empty,4000,31,175,0,175
empty,4000,32,429,0,429
empty,4000,33,173,0,173
empty,4000,34,331,0,331
empty,4000,35,199,0,199
empty,4000,36,71,0,71
empty,4000,37,54,0,54
empty,4000,38,186,0,186
empty,4000,39,206,0,206
empty,4000,40,413,0,413
empty,4500,1,50,0,50
empty,4500,2,226,0,226
empty,4500,3,211,0,211
empty,4500,4,250,0,250
empty,4500,5,334,0,334
empty,4500,6,218,0,218
empty,4500,7,151,0,151
empty,4500,8,230,0,230
empty,4500,9,206,0,206
empty,4500,10,207,0,207
empty,4500,11,176,0,176
empty,4500,12,195,0,195
empty,4500,13,175,0,175
empty,4500,14,158,0,158
empty,4500,15,204,0,204
empty,4500,16,195,0,195
empty,4500,17,176,0,176
empty,4500,18,467,0,467
empty,4500,19,203,0,203
empty,4500,20,183,0,183
empty,4500,21,198,0,198
empty,4500,22,205,0,205
empty,4500,23,179,0,179
empty,4500,24,209,0,209
empty,4500,25,196,0,196
empty,4500,26,206,0,206
empty,4500,27,169,0,169
empty,4500,28,206,0,206
empty,4500,29,234,0,234
empty,4500,30,257,0,257
empty,4500,31,186,0,186
empty,4500,32,210,0,210
empty,4500,33,203,0,203
empty,4500,34,240,0,240
empty,4500,35,171,0,171
empty,4500,36,198,0,198
empty,4500,37,46,0,46
empty,4500,38,234,0,234
empty,4500,39,181,0,181
empty,4500,40,213,0,213
empty,5000,1,45,0,45
empty,5000,2,229,0,229
empty,5000,3,265,0,265
empty,5000,4,198,0,198
empty,5000,5,196,0,196
empty,5000,6,192,0,192
empty,5000,7,169,0,169
empty,5000,8,191,0,191
empty,5000,9,382,0,382
empty,5000,10,319,0,319
empty,5000,11,180,0,180
empty,5000,12,200,0,200
empty,5000,13,187,0,187
empty,5000,14,345,0,345
empty,5000,15,224,0,224
empty,5000,16,316,0,316
empty,5000,17,282,0,282
empty,5000,18,188,0,188
empty,5000,19,277,0,277
empty,5000,20,198,0,198
empty,5000,21,333,0,333
empty,5000,22,251,0,251
empty,5000,23,243,0,243
empty,5000,24,109,0,109
empty,5000,25,74,0,74
empty,5000,26,197,0,197
empty,5000,27,207,0,207
empty,5000,28,213,0,213
empty,5000,29,209,0,209
empty,5000,30,175,0,175
empty,5000,31,207,0,207
empty,5000,32,177,0,177
empty,5000,33,146,0,146
empty,5000,34,182,0,182
empty,5000,35,197,0,197
empty,5000,36,136,0,136
empty,5000,37,453,0,453
empty,5000,38,156,0,156
empty,5000,39,303,0,303
empty,5000,40,202,0,202
empty_die,0,1,215804,0,215804
empty_die,0,2,350295,0,350295
empty_die,0,3,469990,0,469990
empty_die,0,4,538957,0,538957
empty_die,0,5,359303,0,359303
empty_die,0,6,392017,0,392017
empty_die,0,7,424444,0,424444
empty_die,0,8,394308,0,394308
empty_die,0,9,467664,0,467664
empty_die,0,10,404150,0,404150
empty_die,0,11,392261,0,392261
empty_die,0,12,305065,0,305065
empty_die,0,13,524403,0,524403
empty_die,0,14,456622,0,456622
empty_die,0,15,527699,0,527699
empty_die,0,16,407713,0,407713
empty_die,0,17,241208,0,241208
empty_die,0,18,382322,0,382322
empty_die,0,19,421685,0,421685
empty_die,0,20,401075,0,401075
empty_die,0,21,514766,0,514766
empty_die,0,22,355443,0,355443
empty_die,0,23,393504,0,393504
empty_die,0,24,434660,0,434660
empty_die,0,25,496664,0,496664
empty_die,0,26,400291,0,400291
empty_die,0,27,390677,0,390677
empty_die,0,28,499093,0,499093
empty_die,0,29,464487,0,464487
empty_die,0,30,518847,0,518847
empty_die,0,31,377526,0,377526
empty_die,0,32,363277,0,363277
empty_die,0,33,394920,0,394920
empty_die,0,34,348195,0,348195
empty_die,0,35,469061,0,469061
empty_die,0,36,445477,0,445477
empty_die,0,37,393083,0,393083
empty_die,0,38,483030,0,483030
empty_die,0,39,422497,0,422497
empty_die,0,40,493566,0,493566
empty_die,500,1,360816,0,360816
empty_die,500,2,441176,0,441176
empty_die,500,3,547573,0,547573
empty_die,500,4,361053,0,361053
empty_die,500,5,431551,0,431551
empty_die,500,6,109277,0,109277
empty_die,500,7,516820,0,516820
empty_die,500,8,628006,0,628006
empty_die,500,9,458137,0,458137
empty_die,500,10,492845,0,492845
empty_die,500,11,359278,0,359278
empty_die,500,12,436123,0,436123
empty_die,500,13,390353,0,390353
empty_die,500,14,386642,0,386642
empty_die,500,15,346976,0,346976
empty_die,500,16,522380,0,522380
empty_die,500,17,454426,0,454426
empty_die,500,18,415542,0,415542
empty_die,500,19,403440,0,403440
empty_die,500,20,579772,0,579772
empty_die,500,21,407180,0,407180
empty_die,500,22,372588,0,372588
empty_die,500,23,393392,0,393392
empty_die,500,24,389320,0,389320
empty_die,500,25,451413,0,451413
empty_die,500,26,465849,0,465849
empty_die,500,27,359045,0,359045
empty_die,500,28,514722,0,514722
empty_die,500,29,386722,0,386722
empty_die,500,30,438328,0,438328
empty_die,500,31,342665,0,342665
empty_die,500,32,468946,0,468946
empty_die,500,33,539259,0,539259
empty_die,500,34,382672,0,382672
empty_die,500,35,405830,0,405830
empty_die,500,36,516729,0,516729
empty_die,500,37,410601,0,410601
empty_die,500,38,325892,0,325892
empty_die,500,39,430242,0,430242
empty_die,500,40,406659,0,406659
empty_die,1000,1,499440,0,499440
empty_die,1000,2,441857,0,441857
empty_die,1000,3,424018,0,424018
empty_die,1000,4,443426,0,443426
empty_die,1000,5,393811,0,393811
empty_die,1000,6,410074,0,410074
empty_die,1000,7,380736,0,380736
empty_die,1000,8,361119,0,361119
empty_die,1000,9,407438,0,407438
empty_die,1000,10,385809,0,385809
empty_die,1000,11,558165,0,558165
empty_die,1000,12,414011,0,414011
empty_die,1000,13,338920,0,338920
empty_die,1000,14,466125,0,466125
empty_die,1000,15,429266,0,429266
empty_die,1000,16,413308,0,413308
empty_die,1000,17,438685,0,438685
empty_die,1000,18,382406,0,382406
empty_die,1000,19,420411,0,420411
empty_die,1000,20,431354,0,431354
empty_die,1000,21,614785,0,614785
empty_die,1000,22,437061,0,437061
empty_die,1000,23,364249,0,364249
empty_die,1000,24,405506,0,405506
empty_die,1000,25,520168,0,520168
empty_die,1000,26,36455,0,36455
empty_die,1000,27,321039,0,321039
empty_die,1000,28,390687,0,390687
empty_die,1000,29,453595,0,453595
empty_die,1000,30,705104,0,705104
empty_die,1000,31,341997,0,341997
empty_die,1000,32,363145,0,363145
empty_die,1000,33,397963,0,397963
empty_die,1000,34,588528,0,588528
empty_die,1000,35,452820,0,452820
empty_die,1000,36,454785,0,454785
empty_die,1000,37,246003,0,246003
empty_die,1000,38,484544,0,484544
empty_die,1000,39,660739,0,660739
empty_die,1000,40,396155,0,396155
empty_die,1500,1,92951,0,92951
empty_die,1500,2,465761,0,465761
empty_die,1500,3,418772,0,418772
empty_die,1500,4,429820,0,429820
empty_die,1500,5,456480,0,456480
empty_die,1500,6,458363,0,458363
empty_die,1500,7,414569,0,414569
empty_die,1500,8,417864,0,417864
empty_die,1500,9,398333,0,398333
empty_die,1500,10,419444,0,419444
empty_die,1500,11,397460,0,397460
empty_die,1500,12,403329,0,403329
empty_die,1500,13,457855,0,457855
empty_die,1500,14,594280,0,594280
empty_die,1500,15,633897,0,633897
empty_die,1500,16,410483,0,410483
empty_die,1500,17,412791,0,412791
empty_die,1500,18,407486,0,407486
empty_die,1500,19,454609,0,454609
empty_die,1500,20,444361,0,444361
empty_die,1500,21,479629,0,479629
empty_die,1500,22,585374,0,585374
empty_die,1500,23,434777,0,434777
empty_die,1500,24,469100,0,469100
empty_die,1500,25,357932,0,357932
empty_die,1500,26,489494,0,489494
empty_die,1500,27,402912,0,402912
empty_die,1500,28,520597,0,520597
empty_die,1500,29,445672,0,445672
empty_die,1500,30,376817,0,376817
empty_die,1500,31,420795,0,420795
empty_die,1500,32,316149,0,316149
empty_die,1500,33,432768,0,432768
empty_die,1500,34,151480,0,151480
empty_die,1500,35,426146,0,426146
empty_die,1500,36,468560,0,468560
empty_die,1500,37,319756,0,319756
empty_die,1500,38,420247,0,420247
empty_die,1500,39,503472,0,503472
empty_die,1500,40,414633,0,414633
empty_die,2000,1,472489,0,472489
empty_die,2000,2,468236,0,468236
empty_die,2000,3,404870,0,404870
empty_die,2000,4,565844,0,565844
empty_die,2000,5,393114,0,393114
empty_die,2000,6,403682,0,403682
empty_die,2000,7,588060,0,588060
empty_die,2000,8,626903,0,626903
empty_die,2000,9,424164,0,424164
empty_die,2000,10,372788,0,372788
empty_die,2000,11,409125,0,409125
empty_die,2000,12,386495,0,386495
empty_die,2000,13,388731,0,388731
empty_die,2000,14,353291,0,353291
empty_die,2000,15,382162,0,382162
empty_die,2000,16,416228,0,416228
empty_die,2000,17,552668,0,552668
empty_die,2000,18,443696,0,443696
empty_die,2000,19,393239,0,393239
empty_die,2000,20,452092,0,452092
empty_die,2000,21,397287,0,397287
empty_die,2000,22,386000,0,386000
empty_die,2000,23,457772,0,457772
empty_die,2000,24,395522,0,395522
empty_die,2000,25,460319,0,460319
empty_die,2000,26,437955,0,437955
empty_die,2000,27,511796,0,511796
empty_die,2000,28,404790,0,404790
empty_die,2000,29,336475,0,336475
empty_die,2000,30,447624,0,447624
empty_die,2000,31,377712,0,377712
empty_die,2000,32,420804,0,420804
empty_die,2000,33,395529,0,395529
empty_die,2000,34,389342,0,389342
empty_die,2000,35,451369,0,451369
empty_die,2000,36,557511,0,557511
empty_die,2000,37,444608,0,444608
empty_die,2000,38,244109,0,244109
empty_die,2000,39,294018,0,294018
empty_die,2000,40,458211,0,458211
empty_die,2500,1,465971,0,465971
empty_die,2500,2,457120,0,457120
empty_die,2500,3,337352,0,337352
empty_die,2500,4,638012,0,638012
empty_die,2500,5,430334,0,430334
empty_die,2500,6,365230,0,365230
empty_die,2500,7,389062,0,389062
empty_die,2500,8,297629,0,297629
empty_die,2500,9,149094,0,149094
empty_die,2500,10,375114,0,375114
empty_die,2500,11,618105,0,618105
empty_die,2500,12,525049,0,525049
empty_die,2500,13,420196,0,420196
empty_die,2500,14,497886,0,497886
empty_die,2500,15,407244,0,407244
empty_die,2500,16,424480,0,424480
empty_die,2500,17,395238,0,395238
empty_die,2500,18,399436,0,399436
empty_die,2500,19,362783,0,362783
empty_die,2500,20,362347,0,362347
empty_die,2500,21,436143,0,436143
empty_die,2500,22,508602,0,508602
empty_die,2500,23,428791,0,428791
empty_die,2500,24,482279,0,482279
empty_die,2500,25,374415,0,374415
empty_die,2500,26,404998,0,404998
empty_die,2500,27,169301,0,169301
empty_die,2500,28,406513,0,406513
empty_die,2500,29,547112,0,547112
empty_die,2500,30,399270,0,399270
empty_die,2500,31,458609,0,458609
empty_die,2500,32,424218,0,424218
empty_die,2500,33,399200,0,399200
empty_die,2500,34,417775,0,417775
empty_die,2500,35,294261,0,294261
empty_die,2500,36,466999,0,466999
empty_die,2500,37,454711,0,454711
empty_die,2500,38,420776,0,420776
empty_die,2500,39,490072,0,490072
empty_die,2500,40,421540,0,421540
empty_die,3000,1,489131,0,489131
empty_die,3000,2,409187,0,409187
empty_die,3000,3,372331,0,372331
empty_die,3000,4,474646,0,474646
empty_die,3000,5,438454,0,438454
empty_die,3000,6,583350,0,583350
empty_die,3000,7,421223,0,421223
empty_die,3000,8,364766,0,364766
empty_die,3000,9,375083,0,375083
empty_die,3000,10,586524,0,586524
empty_die,3000,11,417188,0,417188
empty_die,3000,12,425900,0,425900
empty_die,3000,13,409133,0,409133
empty_die,3000,14,341650,0,341650
empty_die,3000,15,343061,0,343061
empty_die,3000,16,367441,0,367441
empty_die,3000,17,279814,0,279814
empty_die,3000,18,354924,0,354924
empty_die,3000,19,282987,0,282987
empty_die,3000,20,380143,0,380143
empty_die,3000,21,368961,0,368961
empty_die,3000,22,395443,0,395443
empty_die,3000,23,476889,0,476889
empty_die,3000,24,562951,0,562951
empty_die,3000,25,430145,0,430145
empty_die,3000,26,514198,0,514198
